O, D, AMOEBA, FlowValue
116, 101, -1, 0.130225476
6, 12, 0, 12.73823825
45, 95, -1, 0.357270416
40, 44, 0, 0.334821619
7, 39, 0, 4.628882601
150, 32, -1, 0.209409398
44, 40, 0, 1.16918064
137, 45, 0, 0.203745346
28, 32, -1, 0.314962003
27, 17, -1, 0.076087379
23, 80, -1, 0.256933625
3, 24, 0, 1.373441256
136, 98, 0, 0.917101015
32, 51, -1, 0.556575312
57, 45, 0, 0.76070629
149, 31, -1, 0.208148551
145, 133, -1, 0.055498376
138, 72, -1, 0.165283188
78, 83, 0, 1.42412729
27, 121, -1, 0.13819991
122, 41, -1, 0.072009668
12, 56, 0, 26.67324847
149, 58, -1, 0.170264213
13, 23, -1, 0.318620247
55, 107, -1, 1.130835115
138, 142, 0, 8.66475509
53, 49, -1, 0.112116839
63, 72, 0, 0.072760051
110, 45, 0, 0.134835485
150, 50, -1, 0.253466412
118, 61, 0, 1.879433151
5, 80, -1, 0.119823961
45, 57, -1, 0.228238635
52, 29, -1, 0.039494713
108, 146, -1, 0.3568375
116, 114, -1, 0.426780928
13, 97, -1, 0.112417745
1, 44, 0, 1.169327422
29, 33, -2, 0.723546568
140, 100, 0, 0.435462961
54, 43, -2, 0.154125425
137, 64, 0, 0.247518959
148, 11, -1, 0.044056683
45, 50, -1, 0.097114334
3, 101, -1, 0.203996256
108, 137, 0, 0.951595506
146, 33, 0, 3.140766825
55, 121, -1, 0.457340802
116, 121, -1, 0.143118899
32, 73, -1, 0.086506681
149, 101, -1, 0.12160112
104, 101, -1, 0.074256183
90, 56, 0, 1.257082677
103, 100, 0, 0.321708085
81, 17, 0, 0.566651979
123, 33, 0, 0.944983149
87, 31, -1, 0.235938733
108, 128, -1, 0.215489384
116, 64, 0, 1.079768
136, 30, 0, 0.416832596
28, 20, -1, 0.102272176
1, 62, -1, 0.490666828
29, 51, 0, 0.129327269
35, 103, -1, 0.09519612
138, 64, -1, 0.090261673
122, 77, -1, 0.062235785
123, 73, 0, 0.187420598
52, 123, -1, 0.057974687
45, 36, -1, 0.030805327
123, 38, 0, 0.575341844
63, 31, 0, 0.388070449
112, 82, -1, 0.451880603
141, 77, -1, 0.177330693
124, 31, 0, 0.665987873
4, 4, 0, 1.238472075
46, 44, -1, 0.01877079
66, 51, -1, 0.183287
34, 40, 0, 3.390681737
128, 45, 0, 0.341889244
19, 123, -1, 0.0173703
148, 32, -1, 0.012829445
122, 51, -1, 0.195094713
39, 31, -1, 0.047884599
80, 84, 0, 1.428423324
100, 31, -1, 0.244804565
137, 19, 0, 1.826421073
145, 83, -1, 0.092217595
36, 73, 0, 1.616825921
4, 146, -1, 0.153454749
19, 128, -1, 0.265855746
82, 138, 0, 2.030158079
102, 73, -1, 0.365320117
123, 52, 0, 0.230266824
13, 45, -1, 0.038136276
38, 63, 0, 1.958267647
4, 123, -1, 0.037781707
117, 73, -1, 0.189646155
82, 29, 0, 0.650974693
28, 97, -1, 0.186813668
122, 132, -1, 0.21127239
90, 109, 0, 1.34459323
39, 20, -1, 0.161277231
149, 121, -1, 0.124032911
51, 49, 0, 0.836696043
145, 84, -1, 0.148589807
1, 17, -1, 0.025128128
2, 32, -1, 0.042916365
137, 101, 0, 0.164186203
52, 80, -1, 0.629514639
20, 121, 0, 0.56245962
31, 123, -1, 0.187915551
149, 17, -1, 0.06339697
8, 101, 0, 0.017491408
63, 10, 0, 0.177775695
50, 45, -1, 0.209362462
68, 45, 0, 3.228561506
1, 26, -1, 0.423447497
46, 65, -1, 0.784033806
104, 72, -1, 0.518621196
128, 131, 0, 0.85488892
19, 33, -1, 0.337604967
27, 33, -1, 0.105925372
52, 95, -1, 0.172850645
19, 142, 0, 0.661422225
25, 123, -1, 0.86719883
32, 3, 0, 1.156602313
13, 95, -1, 0.061949275
144, 146, -1, 0.043366179
149, 26, -1, 0.026297506
23, 138, -1, 0.20811747
136, 33, 0, 0.073897162
63, 51, 0, 0.065412783
48, 131, 0, 0.982683483
144, 33, -1, 0.136126386
39, 10, -1, 0.260901438
27, 137, -1, 0.367340628
46, 72, -1, 0.033784912
55, 138, 0, 1.516383711
2, 50, -1, 0.18973111
118, 101, 0, 0.143832643
87, 64, 0, 1.007507307
3, 49, -1, 0.419802731
138, 109, 0, 2.60642578
146, 110, 0, 1.819607256
149, 35, 0, 0.641562858
132, 45, -1, 0.116894407
23, 131, -1, 0.434580831
99, 82, -1, 0.816639117
28, 78, 0, 0.501309162
122, 145, -1, 0.021872618
100, 51, -1, 0.19036469
46, 83, -1, 0.2481622
128, 145, 0, 1.19540688
55, 131, 0, 1.142991658
148, 92, 0, 0.287492843
133, 91, 0, 2.774777755
52, 45, -1, 0.228016523
23, 43, -1, 0.073244072
13, 81, -1, 0.452233451
144, 128, -1, 0.202023679
38, 91, 0, 0.454916244
46, 63, -1, 0.011260163
149, 44, -1, 0.147863078
32, 128, -1, 0.095709892
124, 49, 0, 0.180595022
144, 31, -1, 0.238840986
53, 123, 0, 0.921154783
54, 123, 0, 0.015370862
39, 56, -1, 0.330761401
133, 51, 0, 1.175831685
26, 31, -1, 0.202536987
46, 90, 0, 1.46130343
112, 45, -1, 0.394865883
138, 17, -1, 0.114653828
122, 122, -1, 0.507827003
23, 32, -1, 0.08038677
46, 131, 0, 0.066641477
89, 41, 0, 0.750139776
23, 145, -1, 0.046253508
8, 1, 0, 0.251759826
45, 132, -1, 0.403313771
104, 21, 0, 1.009410803
90, 72, -1, 0.191847771
93, 45, -2, 0.420435924
39, 49, -1, 0.11686321
7, 72, 0, 0.233515957
126, 143, 0, 20.39022546
55, 145, -1, 0.771502559
2, 31, -1, 0.077350341
108, 121, -1, 0.063146958
6, 128, 0, 2.119128237
52, 51, -1, 0.053506118
50, 121, 0, 1.198358081
145, 145, -1, 0.282207586
48, 62, -1, 0.745416559
122, 29, -1, 0.029664187
53, 33, 0, 0.578509374
128, 17, 0, 0.29006998
35, 66, 0, 0.195390779
55, 31, -1, 0.038888873
3, 45, -1, 0.139961226
45, 101, -1, 0.216180195
84, 64, -1, 0.62216596
50, 112, 0, 2.109996595
22, 138, -1, 0.495755418
28, 82, -1, 0.413659638
2, 126, 0, 1.006612374
148, 129, 0, 1.826567277
150, 46, 0, 1.200826532
83, 121, -1, 0.465029175
19, 75, -1, 0.512626989
2, 17, -1, 0.035555174
148, 112, -1, 0.213547172
27, 27, 0, 0.927493735
138, 10, -1, 0.323071063
108, 45, -1, 0.589862987
102, 17, -1, 0.175024371
112, 40, -1, 0.039512288
40, 45, 0, 0.315127598
21, 21, 0, 4.710709322
4, 51, -1, 0.191062194
9, 136, 0, 4.685861355
29, 85, 0, 0.792745149
140, 120, 0, 1.720336336
104, 26, -1, 0.30912943
144, 123, -1, 0.043678954
145, 131, -1, 0.515676232
2, 121, -1, 0.710379845
150, 33, -1, 0.021956886
33, 131, 0, 0.488458908
17, 73, -2, 0.603705828
112, 73, -1, 0.0342417
149, 59, -1, 0.320469289
29, 101, 0, 0.021240601
101, 57, 0, 8.221025654
13, 29, -1, 0.055046501
126, 51, 0, 0.137803009
116, 109, -1, 0.524911385
28, 49, -1, 0.242007356
53, 55, 0, 2.138265724
149, 73, -1, 0.004234416
150, 73, -1, 0.191441846
68, 31, -1, 0.759904863
16, 45, 0, 0.929142333
147, 31, -1, 0.108877124
46, 121, -1, 0.265865684
104, 128, -1, 0.106753886
13, 133, -1, 0.025708136
112, 64, 0, 1.340702055
81, 45, 0, 2.473023904
29, 59, 0, 0.290842694
45, 80, -1, 0.016142038
28, 8, 0, 1.524226129
138, 143, 0, 0.902547733
149, 82, -1, 0.150448066
99, 101, 0, 0.02812741
63, 75, 0, 0.25283841
46, 17, -1, 0.062774881
54, 45, -2, 0.127709396
150, 51, -1, 0.048302653
122, 49, -1, 0.420121377
25, 46, 0, 4.135132978
35, 145, -1, 0.058008224
108, 62, -1, 0.740580768
31, 101, -1, 0.462868685
25, 52, 0, 1.967935518
99, 29, 0, 1.351906933
45, 73, -1, 0.003350553
50, 20, -1, 0.037448178
1, 35, 0, 0.866900844
39, 122, -1, 0.770202669
149, 91, -1, 0.24092479
29, 32, -2, 0.086258507
72, 72, 0, 0.269266124
143, 40, 0, 3.631131517
2, 66, 0, 1.139000612
145, 7, -1, 0.371764256
148, 20, -1, 0.187985536
45, 49, -1, 0.160782324
30, 51, 0, 0.488160444
70, 59, 0, 5.490812519
126, 36, 0, 2.789725134
149, 100, -1, 0.018938736
48, 121, -1, 0.144666937
143, 49, 0, 0.073528715
137, 72, 0, 0.366373675
123, 32, 0, 0.238701315
27, 62, -1, 0.391840251
136, 31, -1, 0.498945236
63, 17, 0, 0.216215862
28, 21, -1, 0.036970077
140, 132, 0, 2.853848154
90, 145, 0, 0.863610793
74, 128, 0, 6.885675408
95, 95, 0, 4.997021123
26, 47, -1, 0.243163507
48, 112, 0, 0.932922877
33, 55, 0, 0.801669371
112, 29, -1, 0.052611284
123, 72, 0, 0.368417919
148, 26, -1, 0.111283252
80, 133, 0, 0.145805863
6, 72, 0, 2.286634062
123, 57, 0, 0.675179632
146, 16, 0, 1.087710234
55, 78, 0, 1.081302196
39, 144, 0, 1.373656691
149, 5, -1, 0.021843936
116, 72, -1, 0.026962138
48, 101, -1, 0.462260053
82, 40, 0, 1.676218327
102, 47, 0, 1.195402459
150, 108, 0, 1.337171357
124, 143, 0, 1.86174919
23, 133, -1, 0.347439367
66, 48, 0, 4.026159
148, 33, -1, 0.199760175
13, 51, -1, 0.12609982
87, 44, 0, 1.069629623
39, 137, 0, 1.316727617
50, 56, -1, 0.695944156
53, 29, 0, 2.991217109
129, 114, 0, 3.204801391
150, 103, -1, 0.494340226
26, 49, -1, 0.467815009
2, 38, -1, 0.07541535
22, 45, 0, 1.401222712
27, 82, -1, 0.208342871
19, 131, 0, 0.32949972
45, 21, -1, 0.163177862
107, 145, 0, 4.023267864
132, 49, -1, 0.174910283
104, 51, -1, 0.028257644
32, 101, -1, 0.043017156
71, 60, -1, 0.893850329
150, 126, -1, 0.130235571
28, 145, -1, 0.123996096
2, 33, -1, 0.22627789
27, 43, -1, 0.554677542
138, 122, -1, 0.112404194
123, 95, 0, 0.394708435
141, 31, -1, 0.557285851
112, 145, -1, 0.011755288
59, 33, 0, 0.149947048
23, 31, -1, 0.076501858
84, 31, -1, 0.12644613
3, 83, 0, 1.215600012
149, 16, -1, 0.22819428
8, 102, 0, 0.251049592
134, 145, -1, 0.140223875
122, 140, 0, 1.263421749
2, 137, -1, 0.156050967
8, 126, 0, 0.159527007
43, 73, -1, 0.096373462
136, 51, 0, 1.040418291
104, 73, -1, 0.059731108
17, 121, 0, 0.162607099
19, 32, -1, 0.131422031
4, 64, -1, 0.533360599
97, 126, 0, 6.40560362
98, 100, 0, 0.429125743
138, 101, -1, 0.111564737
123, 84, 0, 0.355273035
19, 145, -1, 0.020623236
148, 62, -1, 0.347240402
6, 52, 0, 1.829747553
82, 125, 0, 1.686864564
29, 128, 0, 0.332209204
35, 49, -1, 0.116772168
144, 51, -1, 0.09982086
55, 82, -1, 0.730019424
96, 33, -2, 0.155072745
43, 49, -1, 0.371396872
29, 126, 0, 0.882174682
54, 110, 0, 0.676164532
149, 138, -1, 0.033638748
46, 73, -1, 0.265548157
36, 103, -1, 0.196468716
2, 51, -1, 0.147780115
122, 105, -1, 0.25329566
141, 17, -1, 0.352210416
55, 58, 0, 2.784510182
23, 45, -1, 0.197944541
84, 45, -1, 0.636169186
13, 87, -1, 0.17022191
38, 33, 0, 0.731779521
134, 131, -1, 0.076376324
45, 145, -1, 0.471029775
72, 49, 0, 0.303465944
71, 43, -1, 1.070496847
39, 2, 0, 0.06634077
46, 80, -1, 0.079958598
128, 146, 0, 0.109884477
93, 75, -2, 0.520015074
106, 126, 0, 2.749956347
118, 125, 0, 1.791391979
54, 131, 0, 0.480431297
55, 51, -1, 0.124743006
45, 121, 0, 0.877647745
13, 80, -1, 0.014383572
149, 43, -1, 0.013811809
139, 77, 0, 4.18633667
71, 32, -1, 0.034966987
46, 91, -1, 0.052315942
123, 138, 0, 0.076353506
108, 43, -1, 0.111230171
2, 5, -1, 0.141355628
148, 100, -1, 0.022440073
100, 138, 0, 2.900678666
137, 128, 0, 0.219914116
122, 123, -1, 0.130633078
123, 123, 0, 0.13881827
3, 62, -1, 0.281157068
59, 77, -1, 0.747925245
136, 72, -1, 0.016952339
45, 131, -1, 0.364631536
90, 73, 0, 0.656241238
1, 101, -1, 0.219081913
26, 103, 0, 1.439157029
123, 131, 0, 0.153660969
118, 79, 0, 4.154302178
138, 25, -1, 0.013657998
123, 22, 0, 0.365084495
128, 31, -1, 0.103493949
144, 126, -1, 0.021748772
40, 145, 0, 0.077026667
136, 79, 0, 5.1328507
35, 45, -1, 0.136260465
11, 52, 0, 1.152832709
125, 121, 0, 1.551430679
150, 20, -1, 0.190857743
7, 64, 0, 0.566772463
46, 101, -1, 0.071671368
150, 135, -1, 0.086142213
134, 77, -1, 0.685763045
55, 30, -1, 0.273670664
3, 44, -1, 0.226036399
23, 49, -1, 0.20004015
28, 60, -1, 1.117826979
31, 17, -1, 0.135137771
38, 77, 0, 1.813696581
8, 48, 0, 0.087728077
28, 83, 0, 0.133782902
11, 45, 0, 0.061116212
72, 45, -2, 0.13520635
93, 62, -2, 0.527862853
133, 45, 0, 1.087873481
122, 37, -1, 0.138512066
123, 145, 0, 0.471429666
9, 68, 0, 15.3136914
35, 74, 0, 1.219609134
91, 121, 0, 2.778750358
23, 78, 0, 0.162066928
84, 72, -1, 0.530478564
139, 24, 0, 1.122150216
31, 30, -1, 0.811507364
53, 45, -1, 0.647599591
7, 33, 0, 0.407168966
33, 17, 0, 0.158020359
1, 72, -1, 0.138687399
78, 78, 0, 6.047996062
137, 83, 0, 0.09216572
48, 45, -1, 0.615704063
122, 44, -1, 0.129649764
17, 72, 0, 0.619477766
145, 19, -1, 0.865064633
76, 32, 0, 7.183533451
150, 145, -1, 0.043815076
45, 30, -1, 0.02295133
13, 28, 0, 0.050572614
96, 99, 0, 0.870133268
23, 71, -1, 0.772182974
138, 133, -1, 0.370277379
13, 109, -1, 0.111485873
149, 72, -1, 0.110297199
150, 78, 0, 3.070458923
29, 45, -2, 0.26231604
90, 45, 0, 0.743823312
145, 123, -1, 0.076675649
59, 128, 0, 0.166901077
93, 31, 0, 0.05536287
44, 33, 0, 0.906427825
46, 126, -1, 0.394575879
71, 146, -1, 0.201896579
58, 133, 0, 1.4281066
41, 75, 0, 4.424258532
13, 21, -1, 0.078183237
91, 119, 0, 4.723960669
106, 79, 0, 5.660702603
90, 133, -1, 0.621325346
8, 37, 0, 0.116830897
118, 128, 0, 1.181599983
104, 121, -1, 0.080442343
2, 72, -1, 0.160864325
61, 32, 0, 0.222488508
45, 55, -1, 0.121441676
52, 31, -1, 0.118432513
45, 72, -1, 0.136201135
50, 21, -1, 0.251247368
110, 75, 0, 1.389757642
93, 145, -2, 0.309157965
8, 44, 0, 0.307071096
100, 101, 0, 0.137567477
46, 25, -1, 0.003988257
29, 63, -2, 0.155302261
1, 83, -1, 0.138903053
115, 45, -1, 0.318666545
9, 51, 0, 1.287886788
136, 138, -1, 0.65718629
23, 21, -1, 0.147905499
146, 31, 0, 0.053046194
28, 31, -1, 0.03786197
143, 131, 0, 0.549825517
114, 49, -1, 0.941138684
115, 133, 0, 1.288902252
83, 29, 0, 0.928448218
52, 126, -1, 0.314760795
80, 143, 0, 3.34399525
63, 131, 0, 0.452459844
87, 25, -1, 0.079048954
1, 131, 0, 0.247144231
40, 98, 0, 15.75046872
28, 22, -1, 0.685527868
14, 33, 0, 0.528186587
71, 80, -1, 0.03137182
4, 31, -1, 0.244095643
46, 43, -1, 0.177791628
29, 49, 0, 0.112399486
69, 138, 0, 2.496849407
43, 62, -1, 0.178886856
144, 95, -1, 0.20730193
36, 25, 0, 1.664578646
17, 45, 0, 1.00410141
112, 109, -1, 0.039464377
143, 140, 0, 2.009395785
123, 56, 0, 0.059652416
135, 2, 0, 1.205321382
72, 128, 0, 0.222378698
35, 20, -1, 0.466491432
8, 114, 0, 1.222307381
136, 7, -1, 0.318812121
28, 109, -1, 0.240158463
29, 146, 0, 0.04074952
50, 62, -1, 0.815764145
71, 73, -1, 0.117211536
43, 101, -1, 0.035942706
11, 44, 0, 0.431822368
46, 50, -1, 0.015753682
50, 145, -1, 0.212344704
93, 109, 0, 1.25639629
118, 31, 0, 0.290933898
137, 121, 0, 0.141775876
66, 49, -1, 0.511321685
114, 73, -1, 1.07296438
148, 34, -1, 0.100602951
116, 33, -1, 0.266403608
82, 145, 0, 0.997382367
45, 27, -1, 0.089256178
102, 84, 0, 6.322667677
123, 49, 0, 0.219191836
96, 29, 0, 5.712916551
4, 126, 0, 0.969693433
23, 121, -1, 0.022680931
8, 121, 0, 0.035528603
82, 32, 0, 3.954344193
144, 62, -1, 0.734358572
149, 126, -1, 0.244852878
26, 62, -1, 0.713820747
137, 17, 0, 1.383177065
46, 53, -1, 0.791669475
72, 101, 0, 0.682151298
148, 41, -1, 0.038692768
48, 55, 0, 0.916109679
45, 20, -1, 0.067063553
35, 2, 0, 1.54674535
4, 101, -1, 0.354408198
132, 50, -1, 0.134727598
46, 26, -1, 0.086798199
50, 131, 0, 0.133920573
69, 101, 0, 0.671347297
2, 62, -1, 0.343321106
138, 123, -1, 0.006227799
70, 31, -1, 0.144500881
55, 84, -1, 0.160270928
95, 45, 0, 1.688153535
50, 43, -1, 0.198213694
144, 44, -1, 0.064405967
149, 128, -1, 0.035677348
43, 72, -1, 0.25990646
29, 21, 0, 0.496676237
140, 56, 0, 0.863258882
2, 57, 0, 1.866587806
148, 72, -1, 0.193769916
149, 122, -1, 0.086185564
122, 111, -1, 0.478628054
116, 62, 0, 1.420254961
149, 24, -1, 0.043194467
48, 133, -1, 0.333525287
33, 122, 0, 1.487230328
71, 45, -1, 0.164624187
146, 132, 0, 4.472608627
39, 4, -1, 0.074453301
149, 137, -1, 0.038583732
47, 68, 0, 4.52745526
112, 49, -1, 0.048806424
22, 55, 0, 6.810632418
66, 21, -1, 0.730344244
52, 32, -1, 0.452434025
3, 51, -1, 0.143315582
25, 66, -1, 0.26714508
136, 91, -1, 0.192942652
149, 33, -1, 0.17702106
8, 21, 0, 0.561665345
28, 72, -1, 0.051170598
144, 26, -1, 0.037227536
149, 146, -1, 0.022975379
27, 128, -1, 0.247032787
140, 46, 0, 2.996167143
126, 131, 0, 5.174419912
19, 49, -1, 0.088796293
27, 49, -1, 0.215917434
138, 20, -1, 0.049551516
54, 128, 0, 0.07917201
112, 135, -1, 0.023111372
6, 39, 0, 1.10470319
136, 66, 0, 0.663450701
65, 93, 0, 47.00833909
29, 79, -2, 0.34732967
124, 51, 0, 0.369917755
144, 17, -1, 0.044673885
26, 29, 0, 0.770699701
148, 101, -1, 0.045443419
134, 80, -1, 0.081992594
119, 121, 0, 0.249882934
138, 31, -1, 0.258568178
29, 145, -2, 0.200784119
91, 21, 0, 4.097202475
132, 142, -1, 0.956648847
45, 113, -1, 0.431905703
13, 72, -1, 0.035348676
70, 123, -1, 0.524298394
35, 39, -1, 0.313493799
91, 130, 0, 4.636115549
149, 51, -1, 0.061298571
29, 72, 0, 0.205752018
54, 112, 0, 2.222849102
39, 51, -1, 0.279269823
80, 32, 0, 0.945633843
28, 38, -1, 0.152932818
32, 33, -1, 0.386944003
31, 43, -1, 0.588828467
40, 33, 0, 1.183735963
104, 30, -1, 0.187531133
144, 77, -1, 0.039361668
54, 75, -2, 0.040501803
1, 125, -1, 0.194899916
2, 101, -1, 0.569736366
145, 32, -1, 0.015821472
147, 123, -1, 0.644544293
122, 142, -1, 0.17659938
27, 4, -1, 0.133123096
20, 45, 0, 1.065113766
71, 121, -1, 0.052617867
8, 49, 0, 0.122556003
7, 43, 0, 5.489641963
96, 138, -2, 0.198908861
144, 6, -1, 0.075644563
110, 31, -1, 0.026303843
57, 145, 0, 1.3879056
148, 131, -1, 0.751876269
39, 33, -1, 0.126947386
46, 109, -1, 0.036242833
13, 145, -1, 0.049197619
108, 17, -1, 0.03744053
73, 49, 0, 3.386541086
141, 45, -1, 0.095821863
40, 128, 0, 0.343715784
132, 123, -1, 0.100159237
23, 73, -1, 0.134730748
136, 126, -1, 0.311690888
148, 138, -1, 0.132859262
122, 45, -1, 0.647368566
13, 138, -1, 0.143359859
148, 121, -1, 0.041024362
138, 51, -1, 0.11547798
13, 27, -1, 0.302224927
126, 49, 0, 0.086497542
70, 2, 0, 15.44368266
146, 51, 0, 2.913262307
20, 51, 0, 0.118547894
8, 80, 0, 0.063548581
64, 29, 0, 2.052414667
