O D Flow
57 12 101.17 
97 75 97.30 
9 34 99.46 
16 10 99.83 
96 93 100.58 
7 26 98.45 
89 8 96.52 
92 93 97.45 
35 100 99.84 
46 43 100.16 
16 37 99.02 
94 4 99.73 
1 17 102.21 
21 97 96.41 
40 51 96.24 
48 5 101.05 
13 44 102.27 
5 4 101.08 
22 68 95.39 
64 62 100.80 
26 26 100.11 
26 17 99.63 
39 31 99.36 
92 92 99.45 
98 100 99.80 
21 46 97.36 
13 33 101.13 
5 84 101.38 
80 33 104.24 
53 93 96.34 
29 33 99.32 
79 17 99.22 
74 30 102.38 
96 53 98.96 
18 22 97.04 
48 86 99.50 
72 19 96.23 
45 93 100.88 
57 95 99.36 
84 45 101.20 
98 88 97.54 
59 6 101.12 
27 51 99.96 
42 31 98.69 
73 91 98.49 
72 84 96.06 
4 11 98.61 
79 18 103.24 
68 83 13.00 
78 63 12.00 
88 73 13.00 
58 83 11.00 
77 83 11.00 
68 63 15.00 
78 85 14.00 
79 63 15.00 
79 85 14.00 
88 53 14.00 
77 84 10.00 
78 53 12.00 
58 53 11.00 
78 83 12.00 
77 73 12.00 
88 85 12.00 
58 85 12.00 
68 84 11.00
